date,exchange,hi,lo,avg
2007/6/22,3.8188,4220.923,3970.346,4095.6345
2007/6/25,3.3556,4105.986,3850.84,3978.413
2007/6/26,2.8158,3929.371,3752.926,3841.1485
2007/6/27,3.1133,4053.413,3912.199,3982.806
2007/6/28,3.1878,4067.811,3857.848,3962.8295
2007/6/29,2.8064,3867.748,3718.161,3792.9545
2007/7/2,2.3669,3801.904,3644.187,3723.0455
2007/7/3,2.2077,3835.289,3744.015,3789.652
2007/7/4,1.8187,3848.076,3727.562,3787.819
2007/7/5,2.0547,3706.597,3535.042,3620.8195
2007/7/6,2.4318,3712.742,3475.271,3594.0065
2007/7/9,2.56,3840.988,3722.231,3781.6095
2007/7/10,2.4575,3852.933,3764.249,3808.591
2007/7/11,1.5904,3797.811,3732.294,3765.0525
2007/7/12,1.4819,3839.206,3780.028,3809.617
2007/7/13,1.2704,3829.679,3773.929,3801.804
2007/7/16,1.4134,3830.372,3697.217,3763.7945
2007/7/17,1.5372,3812.253,3650.253,3731.253
2007/7/18,2.1709,3861.509,3756.704,3809.1065
2007/7/19,1.4282,3836.385,3778.509,3807.447
2007/7/20,2.6088,3971.892,3808.082,3889.987
2007/7/23,4.0251,4157.392,4009.063,4083.2275
2007/7/24,3.5915,4241.581,4143.588,4192.5845
2007/7/25,3.048,4256.054,4163.348,4209.701
2007/7/26,3.0874,4325.931,4244.079,4285.005
2007/7/27,3.0645,4318.343,4225.029,4271.686
2007/7/30,3.5451,4426.307,4303.732,4365.0195
2007/7/31,3.3473,4467.647,4359.592,4413.6195
2007/8/1,3.7191,4496.249,4271.055,4383.652
2007/8/2,2.9468,4449.402,4303.975,4376.6885
2007/8/3,3.6639,4599.248,4472.894,4536.071
2007/8/6,3.5656,4704.188,4623.489,4663.8385
2007/8/7,3.9253,4771.584,4634.868,4703.226
2007/8/8,4.1659,4741.448,4579.404,4660.426
2007/8/9,3.3713,4779.143,4666.204,4722.6735
2007/8/10,3.5075,4771.606,4631.043,4701.3245
2007/8/13,4.0077,4767.08,4663.199,4715.1395
2007/8/14,2.8577,4803.567,4704.148,4753.8575
2007/8/15,2.9622,4836.587,4697.97,4767.2785
2007/8/16,2.9582,4772.97,4665.21,4719.09
2007/8/17,2.9597,4774.988,4616.966,4695.977
2007/8/20,3.1404,4885.835,4747.27,4816.5525
2007/8/21,3.4474,4995.527,4909.844,4952.6855
2007/8/22,3.4278,5075.892,4887.139,4981.5155
2007/8/23,3.149,5154.846,5028.124,5091.485
2007/8/24,3.4136,5231.154,5158.033,5194.5935
2007/8/27,3.8212,5296.571,5191.28,5243.9255
2007/8/28,3.4645,5270.302,5136.614,5203.458
2007/8/29,3.3659,5283.333,5138.336,5210.8345
2007/8/30,3.104,5247.572,5175.997,5211.7845
2007/8/31,3.0749,5307.417,5219.989,5263.703
2007/9/3,3.8143,5433.745,5335.049,5384.397
2007/9/4,3.6733,5429.206,5333.494,5381.35
2007/9/5,2.9962,5389.325,5265.064,5327.1945
2007/9/6,3.2345,5448.84,5365.497,5407.1685
2007/9/7,3.6326,5402.715,5284.65,5343.6825
2007/9/10,2.9807,5380.456,5182.101,5281.2785
2007/9/11,3.1507,5413.999,5104.347,5259.173
2007/9/12,2.8189,5212.652,5059.464,5136.058
2007/9/13,2.7352,5351.575,5212.03,5281.8025
2007/9/14,2.7582,5405.854,5274.221,5340.0375
2007/9/17,3.1748,5504.771,5387.68,5446.2255
2007/9/18,3.2763,5533.532,5405.184,5469.358
2007/9/19,2.5513,5498.594,5385.424,5442.009
2007/9/20,2.5891,5501.399,5430.309,5465.854
2007/9/21,2.7897,5516.107,5357.504,5436.8055
2007/9/24,2.4716,5541.134,5400.679,5470.9065
2007/9/25,2.0675,5540.873,5423.525,5482.199
2007/9/26,1.7867,5489.858,5338.305,5414.0815
2007/9/27,1.5394,5429.052,5338.044,5383.548
2007/9/28,2.211,5590.849,5479.853,5535.351
2007/10/8,3.0181,5715.907,5617.097,5666.502
2007/10/9,2.4359,5682.967,5582.771,5632.869
2007/10/10,2.9059,5776.209,5653.789,5714.999
2007/10/11,2.952,5761.216,5650.104,5705.66
2007/10/12,3.5348,5796.28,5485.564,5640.922
2007/10/15,3.2031,5824.976,5690.07,5757.523
2007/10/16,2.8581,5885.484,5815.609,5850.5465
2007/10/17,2.1591,5891.723,5797.611,5844.667
2007/10/18,2.147,5813.239,5593.988,5703.6135
2007/10/19,1.6995,5711.497,5563.783,5637.64
2007/10/22,1.5847,5594.497,5465.854,5530.1755
2007/10/23,1.8435,5541.957,5373.05,5457.5035
2007/10/24,1.963,5644.973,5553.326,5599.1495
2007/10/25,2.231,5556.552,5312.85,5434.701
2007/10/26,1.5434,5428.576,5266.372,5347.474
2007/10/29,1.4588,5509.345,5428.683,5469.014
2007/10/30,1.6228,5597.265,5467.523,5532.394
2007/10/31,2.0831,5691.865,5590.54,5641.2025
2007/11/1,1.9293,5702.211,5604.79,5653.5005
2007/11/2,1.7907,5565.66,5448.986,5507.323
2007/11/5,1.3932,5494.616,5333.382,5413.999
2007/11/6,1.1185,5406.105,5295.795,5350.95
2007/11/7,1.2427,5388.639,5231.614,5310.1265
2007/11/8,1.4905,5321.863,5090.959,5206.411
2007/11/9,1.4297,5129.113,4962.302,5045.7075
2007/11/12,1.588,5018.107,4795.431,4906.769
2007/11/13,1.5228,5082.639,4866.156,4974.3975
2007/11/14,1.4546,5147.014,4924.816,5035.915
2007/11/15,1.3112,5170.968,5069.519,5120.2435
2007/11/16,0.9582,5021.711,4917.489,4969.6
2007/11/19,1.0375,5033.947,4968.733,5001.34
2007/11/20,1.3627,5099.515,4916.471,5007.993
2007/11/21,1.0868,5135.247,4993.289,5064.268
2007/11/22,1.0741,4949.335,4759.906,4854.6205
2007/11/23,0.8161,4857.052,4711.792,4784.422
2007/11/26,0.9567,4954.18,4795.352,4874.766
2007/11/27,0.8459,4806.828,4708.798,4757.813
2007/11/28,0.9104,4760.659,4619.514,4690.0865
2007/11/29,1.4903,4847.576,4637.482,4742.529
2007/11/30,1.1862,4841.076,4723.787,4782.4315
2007/12/3,0.8958,4809.267,4689.518,4749.3925
2007/12/4,0.9112,4886.577,4786.641,4836.609
2007/12/5,1.278,4970.17,4815.61,4892.89
2007/12/6,0.9529,4999.932,4928.132,4964.032
2007/12/7,1.0929,5041.778,4977.868,5009.823
2007/12/10,1.7186,5138.685,4944.828,5041.7565
2007/12/11,1.6304,5181.406,5068.03,5124.718
2007/12/12,1.5999,5130.719,5033.716,5082.2175
2007/12/13,1.4791,5067.39,4881.34,4974.365
2007/12/14,1.2337,4979.185,4800.238,4889.7115
2007/12/17,1.4861,4977.572,4855.167,4916.3695
2007/12/18,0.9199,4882.995,4799.004,4840.9995
2007/12/19,1.2878,4961.593,4865.352,4913.4725
2007/12/20,1.2375,5048.061,4935.401,4991.731
2007/12/21,1.4712,5103.77,5014.703,5059.2365
2007/12/24,1.9793,5239.217,5129.601,5184.409
2007/12/25,1.533,5244.031,5180.587,5212.309
2007/12/26,1.6307,5273.139,5194.745,5233.942
2007/12/27,2.0533,5367.53,5260.103,5313.8165
2007/12/28,1.7791,5391.665,5323.821,5357.743
2008/1/2,1.7647,5404.928,5283.448,5344.188
2008/1/3,2.4975,5422.673,5315.948,5369.3105
2008/1/4,1.9958,5499.085,5422.456,5460.7705
2008/1/7,2.0514,5569.152,5455.501,5512.3265
2008/1/8,2.4888,5630.624,5485.234,5557.929
2008/1/9,1.7868,5614.678,5490.305,5552.4915
2008/1/10,2.4523,5707.667,5602.594,5655.1305
2008/1/11,2.1445,5702.572,5629.638,5666.105
2008/1/14,1.9031,5756.919,5679.287,5718.103
2008/1/15,1.9428,5754.107,5652.04,5703.0735
2008/1/16,2.1295,5642.566,5498.39,5570.478
2008/1/17,2.364,5533.65,5226.639,5380.1445
2008/1/18,1.6747,5419.57,5307.496,5363.533
2008/1/21,1.8241,5434.349,5122.463,5278.406
2008/1/22,2.3174,5032.245,4708.388,4870.3165
2008/1/23,2.1266,4976.272,4751.499,4863.8855
2008/1/24,2.1562,5079.796,4926.374,5003.085
2008/1/25,1.7943,5121.408,4966.519,5043.9635
2008/1/28,1.5748,5038.507,4711.277,4874.892
2008/1/29,1.1041,4845.658,4688.728,4767.193
2008/1/30,1.2952,4858.101,4606.144,4732.1225
2008/1/31,1.1717,4733.699,4614.282,4673.9905
2008/2/1,1.3287,4660.994,4414.119,4537.5565
2008/2/4,1.5491,4951.248,4695.546,4823.397
2008/2/5,1.2203,4995.574,4878.119,4936.8465
2008/2/13,0.7984,4883.244,4785.8,4834.522
2008/2/14,0.737,4913.318,4842.847,4878.0825
2008/2/15,0.9014,4846.024,4742.101,4794.0625
2008/2/18,1.135,4944.88,4845.308,4895.094
2008/2/19,1.3422,5020.753,4885.695,4953.224
2008/2/20,1.4677,5062.261,4901.661,4981.961
2008/2/21,1.2383,4924.449,4796.099,4860.274
2008/2/22,1.4055,4850.882,4649.813,4750.3475
2008/2/25,1.2473,4722.636,4510.695,4616.6655
2008/2/26,1.2328,4668.831,4394.594,4531.7125
2008/2/27,1.0859,4660.408,4500.89,4580.649
2008/2/28,0.9318,4670.173,4582.823,4626.498
2008/2/29,0.8566,4683.159,4597.627,4640.393
2008/3/3,1.423,4803.9,4611.7,4707.8
2008/3/4,1.6359,4836.657,4657.381,4747.019
2008/3/5,1.4279,4689.967,4519.743,4604.855
2008/3/6,1.6082,4746.584,4592.621,4669.6025
2008/3/7,1.0387,4693.207,4597.009,4645.108
2008/3/10,1.1494,4588.765,4406.232,4497.4985
2008/3/11,0.9504,4441.184,4315.183,4378.1835
2008/3/12,0.9799,4553.336,4308.35,4430.843
2008/3/13,1.2425,4296.364,4121.275,4208.8195
2008/3/14,0.8444,4212.408,4092.791,4152.5995
2008/3/17,1.015,4138.877,3958.292,4048.5845
2008/3/18,1.2322,3996.959,3700.35,3848.6545
2008/3/19,1.3526,3954.466,3776.301,3865.3835
2008/3/20,1.6493,4044.692,3658.04,3851.366
2008/3/21,1.5209,4083.163,3958.967,4021.065
2008/3/24,1.2792,4103.574,3857.091,3980.3325
2008/3/25,1.1509,3937.671,3747.019,3842.345
2008/3/26,1.0006,4001.552,3888.018,3944.785
2008/3/27,1.1421,3873.611,3745.879,3809.745
2008/3/28,1.5024,3925.856,3661.381,3793.6185
2008/3/31,1.0498,3891.66,3780.122,3835.891
2008/4/1,1.2587,3815.157,3566.209,3690.683
2008/4/2,1.5235,3698.526,3493.184,3595.855
2008/4/3,1.1718,3665.651,3457.617,3561.634
2008/4/7,1.4369,3854.068,3578.377,3716.2225
2008/4/8,1.5428,3935.333,3820.1,3877.7165
2008/4/9,1.3653,3911.697,3687.597,3799.647
2008/4/10,1.0057,3754.715,3608.316,3681.5155
2008/4/11,0.9173,3825.295,3755.015,3790.155
2008/4/14,1.1629,3710.786,3525.185,3617.9855
2008/4/15,1.0644,3583.861,3417.249,3500.555
2008/4/16,0.9211,3583.808,3483.185,3533.4965
2008/4/17,1.0251,3559.1,3340.875,3449.9875
2008/4/18,0.9679,3390.551,3248.528,3319.5395
2008/4/21,1.4326,3516.425,3223.886,3370.1555
2008/4/22,1.1262,3301.548,3122.39,3211.969
2008/4/23,1.5318,3467.431,3245.296,3356.3635
2008/4/24,3.3415,3781.477,3659.726,3720.6015
2008/4/25,2.8923,3915.841,3737.984,3826.9125
2008/4/28,1.6461,3791.77,3711.185,3751.4775
2008/4/29,1.5004,3797.528,3702.021,3749.7745
2008/4/30,2.3526,3970.575,3793.853,3882.214
2008/5/5,2.1044,4061.472,3972.561,4017.0165
2008/5/6,1.9488,4075.575,3961.344,4018.4595
2008/5/7,1.8147,4042.407,3821.107,3931.757
2008/5/8,1.4645,3926.004,3761.28,3843.642
2008/5/9,1.7835,3973.058,3806.519,3889.7885
2008/5/12,1.5047,3952.789,3766.577,3859.683
2008/5/13,1.669,3923.171,3778.718,3850.9445
2008/5/14,1.675,3975.795,3843.47,3909.6325
2008/5/15,1.6775,4038.852,3948.062,3993.457
2008/5/16,1.2518,3982.221,3882.895,3932.558
2008/5/19,0.9321,3936.277,3865.5,3900.8885
2008/5/20,1.2424,3946.441,3698.554,3822.4975
2008/5/21,1.3618,3801.067,3591.566,3696.3165
2008/5/22,1.2715,3783.849,3704.157,3744.003
2008/5/23,1.0413,3741.06,3629.009,3685.0345
2008/5/26,0.8768,3643.012,3555.762,3599.387
2008/5/27,0.7695,3594.657,3533.466,3564.0615
2008/5/28,0.9639,3697.996,3561.733,3629.8645
2008/5/29,0.9138,3677.02,3578.732,3627.876
2008/5/30,0.8877,3620.225,3552.662,3586.4435
2008/6/2,0.8772,3650.478,3580.58,3615.529
2008/6/3,1.0763,3641.429,3585.124,3613.2765
2008/6/4,0.9104,3605.058,3513.641,3559.3495
2008/6/5,0.742,3542.244,3487.792,3515.018
2008/6/6,0.6464,3532.297,3470.563,3501.43
2008/6/10,1.0168,3352.321,3188.796,3270.5585
2008/6/11,0.9072,3181.818,3097.395,3139.6065
2008/6/12,0.9698,3148.742,3022.876,3085.809
2008/6/13,0.7802,3108.988,2975.661,3042.3245
2008/6/16,0.8261,3012.993,2900.075,2956.534
2008/6/17,0.8139,2977.889,2820.643,2899.266
2008/6/18,1.3085,3007.18,2759.107,2883.1435
2008/6/19,1.1045,2967.402,2768.225,2867.8135
2008/6/20,1.5715,2946.939,2691.868,2819.4035
2008/6/23,0.8044,2845.479,2771.363,2808.421
2008/6/24,0.9603,2865.903,2770.987,2818.445
2008/6/25,1.2815,2973.173,2834.945,2904.059
2008/6/26,1.2836,3010.278,2922.786,2966.532
2008/6/27,1.2318,2899.836,2787.252,2843.544
2008/6/30,0.762,2834.272,2747.614,2790.943
2008/7/1,0.8314,2809.381,2690.181,2749.781
2008/7/2,0.8042,2745.939,2670.064,2708.0015
2008/7/3,1.3152,2807.682,2617.258,2712.47
2008/7/4,1.0893,2783.847,2716.022,2749.9345
2008/7/7,1.515,2890.985,2747.611,2819.298
2008/7/8,1.558,2939.143,2841.073,2890.108
2008/7/9,1.9919,3015.271,2926.996,2971.1335
2008/7/10,1.7695,3056.905,2950.2,3003.5525
2008/7/11,1.2694,2988.197,2913.872,2951.0345
2008/7/14,0.9885,2996.592,2917.023,2956.8075
2008/7/15,1.3471,2997.666,2849.199,2923.4325
2008/7/16,1.1217,2824.881,2702.659,2763.77
2008/7/17,0.9302,2812.992,2705.809,2759.4005
2008/7/18,1.1441,2818.064,2690.069,2754.0665
2008/7/21,1.2796,2915.293,2780.282,2847.7875
2008/7/22,1.1008,2931.447,2890.252,2910.8495
2008/7/23,1.0993,2941.972,2879.185,2910.5785
2008/7/24,1.3744,2979.748,2902.976,2941.362
2008/7/25,1.1486,2967.719,2916.684,2942.2015
2008/7/28,1.1106,2997.604,2946.492,2972.048
2008/7/29,1.0181,2921.248,2881.05,2901.149
2008/7/30,0.8419,2949.943,2866.031,2907.987
2008/7/31,0.7891,2899.069,2804.698,2851.8835
2008/8/1,0.9601,2868.679,2748.755,2808.717
2008/8/4,0.6427,2832.895,2767.529,2800.212
2008/8/5,0.8547,2792.742,2695.372,2744.057
2008/8/6,0.7688,2749.099,2679.66,2714.3795
2008/8/7,0.6556,2747.884,2683.409,2715.6465
2008/8/8,0.8659,2719.375,2581.811,2650.593
2008/8/11,0.898,2580.72,2442.794,2511.757
2008/8/12,0.6749,2474.324,2413.597,2443.9605
2008/8/13,0.7686,2466.086,2369.58,2417.833
2008/8/14,0.5622,2461.238,2410.491,2435.8645
2008/8/15,0.568,2479.151,2412.949,2446.05
2008/8/18,0.6535,2452.626,2312.951,2382.7885
2008/8/19,0.5216,2356.191,2273.893,2315.042
2008/8/20,1.2063,2533.303,2312.176,2422.7395
2008/8/21,1.0039,2535.862,2438.86,2487.361
2008/8/22,0.7011,2437.432,2362.631,2400.0315
2008/8/25,0.4969,2439.907,2373.765,2406.836
2008/8/26,0.6328,2390.655,2306.936,2348.7955
2008/8/27,0.636,2367.717,2291.35,2329.5335
2008/8/28,0.5437,2363.563,2316.682,2340.1225
2008/8/29,0.7696,2418.051,2339.518,2378.7845
2008/9/1,0.5619,2372.638,2297.023,2334.8305
2008/9/2,0.4898,2309.206,2268.004,2288.605
2008/9/3,0.6309,2296.032,2219.559,2257.7955
2008/9/4,0.5043,2270.411,2216.112,2243.2615
2008/9/5,0.575,2221.093,2172.941,2197.017
2008/9/8,0.5888,2198.761,2119.124,2158.9425
2008/9/9,0.4676,2150.988,2111.404,2131.196
2008/9/10,0.5853,2181.253,2099.234,2140.2435
2008/9/11,0.5884,2141.995,2067.249,2104.622
2008/9/12,0.5086,2102.979,2066.437,2084.708
2008/9/16,0.8889,2050.316,1987.298,2018.807
2008/9/17,0.8699,2003.908,1923.55,1963.729
2008/9/18,1.2658,1936.735,1804.77,1870.7525
2008/9/19,0.9598,2073.113,2046.222,2059.6675
2008/9/22,2.6801,2258.424,2130.315,2194.3695
2008/9/23,2.0592,2180.368,2118.92,2149.644
2008/9/24,1.1887,2139.222,2050.967,2095.0945
2008/9/25,1.9456,2256.271,2139.616,2197.9435
2008/9/26,1.5531,2257.161,2192.129,2224.645
2008/10/6,1.1907,2206.563,2128.271,2167.417
2008/10/7,1.1251,2136.124,2024.648,2080.386
2008/10/8,0.9614,2073.067,2000.522,2036.7945
2008/10/9,0.8756,2063.304,1993.01,2028.157
2008/10/10,1.0207,1938.215,1881.673,1909.944
2008/10/13,1.1351,1985.63,1841.533,1913.5815
2008/10/14,1.4165,2060.488,1934.459,1997.4735
2008/10/15,0.8315,1930.634,1892.015,1911.3245
2008/10/16,1.0448,1866.902,1818.933,1842.9175
2008/10/17,0.7403,1851.332,1805.667,1828.4995
2008/10/20,0.8579,1899.347,1802.095,1850.721
2008/10/21,1.003,1928.194,1880.517,1904.3555
2008/10/22,0.8497,1887.305,1832.446,1859.8755
2008/10/23,0.9216,1836.413,1779.134,1807.7735
2008/10/24,0.8448,1840.884,1769.11,1804.997
2008/10/27,0.9331,1746.668,1652.792,1699.73
2008/10/28,1.1981,1716.306,1607.674,1661.99
2008/10/29,0.9952,1731.256,1657.653,1694.4545
2008/10/30,1.0566,1723.929,1646.345,1685.137
2008/10/31,0.7233,1696.647,1655.088,1675.8675
2008/11/3,0.6483,1684.559,1643.418,1663.9885
2008/11/4,0.6665,1648.451,1606.731,1627.591
2008/11/5,1.083,1714.661,1641.264,1677.9625
2008/11/6,0.786,1661.441,1638.344,1649.8925
2008/11/7,0.8048,1690.105,1612.739,1651.422
2008/11/10,1.6327,1803.119,1714.123,1758.621
2008/11/11,1.6869,1824.929,1778.332,1801.6305
2008/11/12,1.125,1806.23,1754.288,1780.259
2008/11/13,2.1239,1891.942,1765.635,1828.7885
2008/11/14,2.3243,1943.654,1874.932,1909.293
2008/11/17,2.2359,1987.225,1919.967,1953.596
2008/11/18,2.476,1994.82,1831.757,1913.2885
2008/11/19,2.0901,1959.522,1823.273,1891.3975
2008/11/20,2.1173,1976.95,1900.268,1938.609
2008/11/21,2.1069,1968.892,1835.086,1901.989
2008/11/24,1.2816,1923.933,1835.863,1879.898
2008/11/25,1.0853,1883.104,1801.56,1842.332
2008/11/26,1.155,1865.652,1815.015,1840.3335
2008/11/27,2.2308,1969.024,1870.045,1919.5345
2008/11/28,1.3077,1866.256,1815.447,1840.8515
2008/12/1,1.2216,1864.3,1799.839,1832.0695
2008/12/2,1.5487,1891.133,1814.903,1853.018
2008/12/3,2.1433,1952.668,1884.601,1918.6345
2008/12/4,3.0046,2046.473,1978.141,2012.307
2008/12/5,1.872,2014.197,1965.089,1989.643
2008/12/8,2.7076,2095.465,2033.978,2064.7215
2008/12/9,2.3242,2107.599,2038.072,2072.8355
2008/12/10,2.0921,2096.393,2014.283,2055.338
2008/12/11,1.848,2107.292,2043.62,2075.456
2008/12/12,1.6913,2038.185,1936.28,1987.2325
2008/12/15,1.2662,2006.225,1941.054,1973.6395
2008/12/16,1.2025,1994.959,1919.869,1957.414
2008/12/17,1.4697,2030.388,1995.65,2013.019
2008/12/18,1.4633,2045.945,1982.428,2014.1865
2008/12/19,1.5848,2075.384,2033.112,2054.248
2008/12/22,1.3227,2055.366,1993.326,2024.346
2008/12/23,1.5885,2019.231,1918.432,1968.8315
2008/12/24,1.1042,1912.775,1872.647,1892.711
2008/12/25,0.9932,1902.714,1848.708,1875.711
2008/12/26,0.8582,1881.077,1850.502,1865.7895
2008/12/29,0.8839,1861.302,1816.059,1838.6805
2008/12/30,0.918,1867.408,1824.528,1845.968
2008/12/31,0.8703,1844.416,1813.726,1829.071
2009/1/5,1.1583,1882.959,1837.839,1860.399
2009/1/6,1.7017,1948.489,1873.011,1910.75
2009/1/7,1.4314,1959.246,1930.868,1945.057
2009/1/8,1.2814,1902.796,1873.648,1888.222
2009/1/9,1.1363,1923.423,1886.488,1904.9555
2009/1/12,1.2988,1947.083,1905.617,1926.35
2009/1/13,1.193,1908.196,1874.974,1891.585
2009/1/14,1.4197,1955.244,1873.626,1914.435
2009/1/15,1.8894,1977.191,1930.295,1953.743
2009/1/16,2.3105,2026.647,1965.44,1996.0435
2009/1/19,1.9613,2052.19,1993.95,2023.07
2009/1/20,1.2747,2025.19,1986.061,2005.6255
2009/1/21,1.5334,2047.105,1988.241,2017.673
2009/1/22,1.4077,2048.484,2012.738,2030.611
2009/1/23,1.3751,2054.326,2025.188,2039.757
2009/2/2,1.2263,2059.338,2029.717,2044.5275
2009/2/3,2.0887,2108.944,2049.889,2079.4165
2009/2/4,2.4044,2166.414,2117.024,2141.719
2009/2/5,2.7431,2211.179,2135.67,2173.4245
2009/2/6,2.5421,2240.021,2158.084,2199.0525
2009/2/9,3.082,2307.907,2257.49,2282.6985
2009/2/10,2.7656,2327.1,2263.532,2295.316
2009/2/11,3.5095,2381.193,2275.574,2328.3835
2009/2/12,2.8452,2344.659,2248.484,2296.5715
2009/2/13,3.3339,2402.436,2307.09,2354.763
2009/2/16,3.6138,2462.389,2397.181,2429.785
2009/2/17,3.345,2470.623,2384.787,2427.705
2009/2/18,2.7379,2369.053,2272.505,2320.779
2009/2/19,2.1542,2324.675,2259.593,2292.134
2009/2/20,2.0541,2344.77,2276.298,2310.534
2009/2/23,2.5942,2419.533,2307.921,2363.727
2009/2/24,3.0102,2411.906,2294.522,2353.214
2009/2/25,2.557,2337.423,2226.444,2281.9335
2009/2/26,2.4217,2332.346,2167.149,2249.7475
2009/2/27,2.0633,2186.819,2117.061,2151.94
2009/3/2,1.4641,2177.294,2112.336,2144.815
2009/3/3,1.5421,2168.222,2100.644,2134.433
2009/3/4,2.5812,2290.94,2150.239,2220.5895
2009/3/5,3.0762,2340.371,2259.8,2300.0855
2009/3/6,2.0035,2313.2,2255.818,2284.509
2009/3/9,2.0128,2333.98,2198.545,2266.2625
2009/3/10,1.3177,2241.238,2168.324,2204.781
2009/3/11,1.6474,2292.396,2212.882,2252.639
2009/3/12,1.2953,2220.303,2156.598,2188.4505
2009/3/13,1.2554,2250.239,2200.974,2225.6065
2009/3/16,1.1315,2247.11,2180.051,2213.5805
2009/3/17,2.1571,2329.298,2239.668,2284.483
2009/3/18,2.3621,2370.558,2328.856,2349.707
2009/3/19,2.2556,2386.228,2331.259,2358.7435
2009/3/20,2.5356,2397.207,2343.269,2370.238
2009/3/23,2.6937,2448.351,2375.522,2411.9365
2009/3/24,2.5937,2483.833,2440.527,2462.18
2009/3/25,2.2172,2472.938,2401.052,2436.995
2009/3/26,2.6211,2479.826,2379.951,2429.8885
2009/3/27,3.133,2516.384,2481.687,2499.0355
2009/3/30,2.1672,2508.138,2471.367,2489.7525
2009/3/31,2.1956,2507.899,2423.571,2465.735
2009/4/1,2.9051,2566.536,2519.886,2543.211
2009/4/2,3.1084,2599.252,2558.264,2578.758
2009/4/3,2.8319,2612.37,2555.615,2583.9925
2009/4/7,1.967,2597.062,2543.646,2570.354
2009/4/8,2.2697,2573.093,2479.348,2526.2205
2009/4/9,1.7045,2517.741,2457.423,2487.582
2009/4/10,2.3716,2595.598,2530.622,2563.11
2009/4/13,3.1657,2668.282,2619.372,2643.827
2009/4/14,2.5177,2682.908,2637.383,2660.1455
2009/4/15,2.7496,2690.642,2627.808,2659.225
2009/4/16,2.8194,2706.625,2643.316,2674.9705
2009/4/17,2.3013,2693.291,2628.625,2660.958
2009/4/20,2.163,2708.452,2640.989,2674.7205
2009/4/21,2.4396,2697.719,2634.529,2666.124
2009/4/22,2.7971,2713.305,2563.361,2638.333
2009/4/23,1.8239,2604.162,2543.907,2574.0345
2009/4/24,1.6479,2609.874,2570.379,2590.1265
2009/4/27,1.6003,2576.519,2499.442,2537.9805
2009/4/28,1.316,2531.544,2485.802,2508.673
2009/4/29,1.8177,2615.81,2514.141,2564.9755
2009/4/30,1.9034,2640.017,2604.452,2622.2345
2009/5/4,2.281,2715.189,2632.303,2673.746
2009/5/5,2.2672,2751.252,2713.234,2732.243
2009/5/6,2.3421,2771.206,2713.539,2742.3725
2009/5/7,2.7028,2797.474,2731.799,2764.6365
2009/5/8,2.3592,2800.223,2733.332,2766.7775
2009/5/11,2.767,2839.609,2725.267,2782.438
2009/5/12,1.9539,2788.612,2699.954,2744.283
2009/5/13,2.3592,2822.711,2775.572,2799.1415
2009/5/14,1.8202,2804.477,2757.545,2781.011
2009/5/15,1.4301,2815.456,2773.322,2794.389
2009/5/18,1.6433,2813.757,2740.92,2777.3385
2009/5/19,2.0949,2849.629,2821.951,2835.79
2009/5/20,1.8826,2849.635,2812.599,2831.117
2009/5/21,1.8312,2808.287,2735.767,2772.027
2009/5/22,1.3152,2762.741,2719.121,2740.931
2009/5/25,1.5771,2761.387,2675.285,2718.336
2009/5/26,1.5368,2762.809,2718.555,2740.682
2009/5/27,1.4385,2768.568,2715.823,2742.1955
2009/6/1,2.2946,2864.471,2798.927,2831.699
2009/6/2,2.2887,2892.781,2855.059,2873.92
2009/6/3,2.3603,2939.387,2864.709,2902.048
2009/6/4,2.7363,2961.04,2899.668,2930.354
2009/6/5,2.2784,2975.175,2937.18,2956.1775
2009/6/8,2.0107,2978.233,2912.487,2945.36
